baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SGPP2	559.275689336082	-6.35432914867292	0.476830106555228	-13.326191155543	1.63010067049489e-40	1.6332089132988e-38
KCNJ8	306.001338479244	4.64047015503513	0.348435359448421	13.3180230685573	1.8185951440183e-40	1.81437477554062e-38
AZGP1	11351.7319645312	5.04818832537831	0.379265382981476	13.3104378936289	2.01298465213588e-40	1.99987487814088e-38
HGD	3237.70289967298	4.45103927385704	0.334819974698503	13.2938283561639	2.51380039055257e-40	2.48697950772449e-38
PCSK6	1762.2242555478	3.77500394847082	0.284808739814952	13.2545228454841	4.24810209797412e-40	4.18526558777492e-38
SLCO1B1	4376.31312843159	14.2459299948841	1.07583837993359	13.2417008545125	5.03944822488683e-40	4.94430511524685e-38
MTHFD1	4700.30232519116	4.16635566916847	0.314784291798142	13.2355895059725	5.46661217232259e-40	5.33199129403578e-38
TRIM55	419.14545078511	9.25440981130658	0.699215956985992	13.235409917128	5.47969500719262e-40	5.33199129403578e-38
PLCB4	304.194435107616	-4.96946147335911	0.375958913106238	-13.2180972444583	6.89870877043805e-40	6.68524462610687e-38
PLIN2	8010.84618291428	5.7265914334088	0.433787151108185	13.2013855615115	8.61359932723704e-40	8.31300228949061e-38
SUGCT	162.791413899778	5.69949052210891	0.432043307803678	13.1919426112226	9.7636399741232e-40	9.38460435724159e-38
RCAN1	2876.02141070121	4.46286210350552	0.338867650800549	13.1699266452916	1.30724619848366e-39	1.25141037907475e-37
RASD1	389.351232457003	3.64757689317504	0.277717462199445	13.1341287086784	2.09893379563102e-39	2.00118103216514e-37
MBL2	4220.94929723447	16.0452013994182	1.22176846450517	13.1327676769892	2.13700860150957e-39	2.02929993504794e-37
VNN1	3671.80173060052	6.95629588002147	0.531622090669167	13.0850391699588	4.00953440050868e-39	3.79221763600111e-37
TRPM8	697.578413510526	9.39715678676189	0.718405294582848	13.08057841113	4.25192350796047e-39	4.00544746397312e-37
LBP	3750.95121702055	14.0237647413847	1.07467562908794	13.0493000509246	6.41339102634019e-39	6.01764408007197e-37
HAO1	3611.22316330012	15.8201262473201	1.21707691923833	12.9984604894329	1.24830953568173e-38	1.16665134273496e-36
THRSP	1246.49508029686	11.1121798457778	0.855317521673761	12.9918767758113	1.36049354050647e-38	1.26649093564077e-36
SLC31A1	2705.34019980732	2.6881013031136	0.207453562176362	12.9576049449966	2.12788088613934e-38	1.97308798246136e-36
ONECUT1	298.905181574615	7.93287093964779	0.613078685805009	12.9394009665031	2.69724383311678e-38	2.49126290757993e-36
EHF	1122.65662450623	-5.1465576001996	0.397951246403924	-12.932633448711	2.9455402749712e-38	2.71001166543557e-36
PRODH2	651.74540642643	10.1375397429758	0.785587629403723	12.9044034854144	4.25094518294229e-38	3.89587592444459e-36
BCAS1	1873.87643630831	-9.99817431328563	0.776511846760868	-12.8757524498717	6.16354545858116e-38	5.62691244664678e-36
BNIP3	1195.64473291548	3.41423077724691	0.265386152741789	12.8651428945083	7.07110364384181e-38	6.4306248330246e-36
MGST1	8150.63290672881	5.08037486201397	0.395094958762928	12.8586172749989	7.69406852513412e-38	6.97035441673549e-36
TFCP2L1	433.152402585143	-7.10758286944276	0.553135976872692	-12.8496123315418	8.64423481239417e-38	7.80125695187252e-36
IL1RAP	1476.97195380397	4.38145254389292	0.340997980549182	12.8489105326563	8.72300837728774e-38	7.8424157065007e-36
C1RL	2698.96888103743	3.58302593978511	0.279267902720488	12.8300671322449	1.11267723767041e-37	9.96562624421094e-36
ABCG5	555.929120175186	6.55781143634797	0.511298782331572	12.825791226108	1.17580080626968e-37	1.04912490808477e-35
SERPINA10	3552.97422270309	9.36128079557061	0.730751732521621	12.8104804668303	1.43244845996582e-37	1.27331743743954e-35
KMO	666.560000202523	5.74365188801552	0.448366206390595	12.8101801744887	1.43800278790021e-37	1.27346726291762e-35
HID1	888.941913938028	-4.84082482426903	0.378395153075193	-12.7930413086108	1.79316682313681e-37	1.58094057587934e-35
MUC1	5200.52623438224	-10.1789030439001	0.795673911264019	-12.7928073294872	1.79857481459735e-37	1.58094057587934e-35
HJV	1244.57478919804	11.8436967413104	0.927275504820737	12.7725758738769	2.3330372442827e-37	2.04313576448386e-35
SCP2	10395.910011922	2.93966748610639	0.230175920037797	12.7713945299911	2.36872173615081e-37	2.06673156646811e-35
PCBD1	1314.13475079172	2.75452058688037	0.21573350561935	12.7681631046249	2.46912808179295e-37	2.14641667257332e-35
CTH	876.022705381753	4.4658768272498	0.349888179583346	12.7637259211439	2.61392614849556e-37	2.25570378763422e-35
SERPINA11	2684.89980003737	13.5474254220241	1.06138323012536	12.7639339283927	2.60695348104443e-37	2.25570378763422e-35
CYP4F11	1010.86266084857	4.07265763717824	0.319115624829228	12.7623260044308	2.66133776102356e-37	2.27997577389138e-35
MUCL3	6975.49462931018	-11.7516406248121	0.920794046506606	-12.7625071745377	2.6551541659122e-37	2.27997577389138e-35
SLC22A9	412.726898049481	9.51876179088469	0.74796382447767	12.7262328462636	4.2274901350229e-37	3.60862831200781e-35
ASS1	14330.8319090669	5.69175082797471	0.448604295702439	12.6876868601144	6.91994459411099e-37	5.88568668804872e-35
GLS2	210.420159089914	6.1720094268484	0.48688478238475	12.6765297461507	7.97867716174288e-37	6.76185740105413e-35
C4B	1882.63936680377	5.76659030462306	0.454923742226425	12.6759493281248	8.03796049613285e-37	6.78777056896647e-35
POU2AF1	617.92225160414	-4.97259885164439	0.392375450359871	-12.6730631263595	8.33931876394364e-37	7.01719545101236e-35
AGT	9480.25978398873	7.56505099725242	0.598267226978752	12.644936336319	1.19321153840539e-36	1.00047825622679e-34
TNFAIP8L1	581.486956022237	3.34041622023013	0.264236409855325	12.6417711399389	1.24223782096859e-36	1.03790506278453e-34
GALNT3	936.657175170967	-5.36700966523601	0.42488930797975	-12.6315479454046	1.41467618148888e-36	1.1778175461727e-34
STAB2	547.306994043204	7.4326537269191	0.588845246722208	12.6224229002319	1.58857333423153e-36	1.3179584732598e-34
GOLT1A	456.6533084082	4.81353675020301	0.38221078205709	12.5939323958789	2.28024248446027e-36	1.87940265667818e-34
SEC14L4	281.619587039177	4.74838872546341	0.37703879951098	12.5938994385248	2.28119501994772e-36	1.87940265667818e-34
SLC44A4	1913.61089324733	-10.4484846450988	0.829741899091935	-12.5924515280397	2.32343524032938e-36	1.90755646727737e-34
ERRFI1	8136.0234484915	4.37844762916393	0.348374178731385	12.5682323675887	3.15703622432392e-36	2.58297998353422e-34
ENSG00000243696	532.637508951752	5.35098765589545	0.426675045793678	12.5411310285134	4.4460429412421e-36	3.62505811536791e-34
FOLH1	281.075237767813	4.76973489225824	0.380616552050123	12.5316013362186	5.013994838663e-36	4.07408618419885e-34
CYP1A2	8221.83693978758	17.0070144195545	1.35854150704736	12.5185828561966	5.90805796682583e-36	4.7841106378629e-34
CD24	3480.20407245076	-5.0544921183173	0.404056016485014	-12.509384620201	6.63361356010961e-36	5.35330350268914e-34
A1CF	4458.42011850021	6.79594332444325	0.543431202511943	12.505618545696	6.95562888668318e-36	5.57511339069911e-34
SLC43A1	1094.41791007096	3.21546153872074	0.257115914126262	12.505882996965	6.9325187118887e-36	5.57511339069911e-34
MAN1A1	3976.42509097998	2.46284240539203	0.196944396728762	12.5052677115965	6.98640617580976e-36	5.58086398739938e-34
SLC51A	520.727169543287	5.16927182793163	0.4135891189071	12.4985682447143	7.60078627485305e-36	6.05119836595625e-34
GJB1	2315.51934777324	4.37274286176919	0.350391466084754	12.4795929268194	9.64786301163981e-36	7.65515841980615e-34
C6orf132	522.626575674039	-6.37841814136782	0.511671065594623	-12.4658566220768	1.1463329180145e-35	9.06523138677355e-34
LINC01485	478.008769753918	9.74478405423193	0.782512194245125	12.4532040853786	1.34341590863087e-35	1.05883563865256e-33
CFHR2	4276.80116200901	15.102185783567	1.21332197493525	12.4469729350883	1.45250283292326e-35	1.1393790910174e-33
CHRNA4	390.818815407561	9.4070600639039	0.755780050201548	12.4468224073859	1.45524417630474e-35	1.1393790910174e-33
GATM	22055.3095182242	4.35755468422609	0.35024826810706	12.4413311385572	1.55884198520604e-35	1.21646266469296e-33
HHEX	742.214311088209	4.21581571917981	0.339298208481634	12.4251045652309	1.9097655474804e-35	1.48540810428204e-33
CD5L	720.916368252171	8.20803681891537	0.660749594654844	12.4223107896162	1.97765457975436e-35	1.53316860781285e-33
GNE	1963.6451057189	4.15587672913485	0.335503441214745	12.3869868937493	3.07376711377043e-35	2.37513801977457e-33
CYP2C8	10858.8392144176	9.14321356288979	0.738959745471882	12.3730874637172	3.65496997212308e-35	2.81504120491369e-33
CLEC1B	214.293195591613	7.42690354709619	0.602658468414194	12.3235695445199	6.76329741627096e-35	5.19214829245867e-33
ANG	6007.62269341917	5.52918058267128	0.448752265589281	12.3212315717462	6.96228207245422e-35	5.32761034314498e-33
C4BPB	2003.63917843235	5.99205083638772	0.486571197051946	12.3148490348228	7.53560546247581e-35	5.74772229549163e-33
GKN2	9709.76316694561	-16.1380458323938	1.31263324349514	-12.2944058535521	9.70678454459875e-35	7.37996529122307e-33
GRHPR	4420.53146835848	3.81845552273502	0.311223559018566	12.2691724713142	1.32601635204946e-34	1.00492489244261e-32
GLT1D1	334.504128925872	6.70744740873851	0.547321661218044	12.2550373647031	1.5787656130736e-34	1.19264897511582e-32
C3P1	2355.45407534453	13.3604861468087	1.09239115578128	12.2304964445206	2.13628999553521e-34	1.6086807944086e-32
REEP6	1674.08889596249	6.05392463139551	0.495423754031662	12.2196898758484	2.4401377692485e-34	1.83165262075812e-32
HMGCS2	18064.1767583861	4.47703475213177	0.366551102653694	12.2139443033173	2.61878719681269e-34	1.95953238191886e-32
ANKRD22	451.972416431015	-6.86644050856505	0.563022581503348	-12.1956751543263	3.27775986904539e-34	2.44487798434e-32
ARSL	523.328279514696	5.06805729574613	0.41608954272222	12.1802082854304	3.96268573671934e-34	2.94646868694115e-32
PHGDH	1298.5944946184	2.81469435456104	0.231248424023671	12.1717342137342	4.39641284028921e-34	3.25872042660308e-32
LINC01370	260.923074040867	7.57384326374843	0.623056955859109	12.1559404682436	5.33443475246448e-34	3.94164717881321e-32
GGT6	240.305801726396	-5.69178015251011	0.468301874063198	-12.1540836536178	5.45702239727666e-34	4.01966649793167e-32
TBX15	696.952661151543	9.64684757993478	0.794840813117958	12.13682969058	6.73866965485866e-34	4.94831813630848e-32
PROM2	649.178314196824	-8.42589304549104	0.6963998938111	-12.0992164421217	1.06624022617541e-33	7.80534060307045e-32
SEZ6L2	272.200961498028	-6.06917263593755	0.501655327978094	-12.0982919894406	1.07831407299285e-33	7.86936304194933e-32
TMEM176B	7096.01421287734	3.94970038776789	0.326526042088111	12.096126736201	1.10712760818238e-33	8.05477916783766e-32
THPO	140.769322305737	7.12661222562197	0.589423077105734	12.0908266106852	1.18092535503667e-33	8.56533129443006e-32
XYLB	545.923286983965	3.28084576280863	0.271985009960657	12.0625977265556	1.66448688206401e-33	1.20357163077687e-31
SEL1L3	1876.61113614886	-3.34396906901232	0.277399178562857	-12.0547187137924	1.83156705932052e-33	1.32034765602542e-31
F13B	1784.42826947926	14.8028363654744	1.22866537432244	12.0478990251007	1.98956583646211e-33	1.4298870578464e-31
SLC25A18	464.770802840204	6.75679480082656	0.562076433448215	12.0211316446326	2.75176742705412e-33	1.97168305493014e-31
STOM	4595.92166113132	3.15348420320421	0.262431756764719	12.016397108645	2.91402513309602e-33	2.08163517438234e-31
PIP5K1B	340.084701221862	-6.29357950186453	0.524351772422036	-12.0025903083989	3.44347885168457e-33	2.45244148940005e-31
TTC39C	1193.12534442471	3.64310371557898	0.303675394501853	11.9967036563996	3.69730427755243e-33	2.6253080973792e-31
AGMAT	1097.81947812206	5.14641406260605	0.430156007240977	11.9640641441118	5.4812083466218e-33	3.88033447173271e-31
MLIP	320.44473912827	8.65572484429921	0.724992581436217	11.9390529861038	7.40616146062274e-33	5.22742351452014e-31
ACSS3	1195.07587693999	5.94483023007003	0.49887042964536	11.9165816949626	9.70075853548246e-33	6.82662010629413e-31
CREB3L1	811.994512999918	-6.32604730722806	0.530948881670401	-11.9146070848212	9.93333423702051e-33	6.96954563900148e-31
TFF1	11325.1572918512	-16.3600613890728	1.37347023251846	-11.9114786776808	1.03131942546725e-32	7.21465911691512e-31
ENSG00000306600	129.179776978018	4.47283068672289	0.375813671438169	11.9017242496959	1.15926842730142e-32	8.08581178865546e-31
SPP2	1410.8812084597	14.4640693971273	1.21552320011148	11.8994597518177	1.19115770184771e-32	8.28380113534971e-31
SLC17A4	538.505708750667	8.86209976195149	0.745886570242461	11.8812968559961	1.48052394564692e-32	1.02659790893904e-30
VWA2	224.792667871498	-6.08172527432587	0.512120709893283	-11.8755698741283	1.58549893604242e-32	1.09617316791588e-30
GATA6-AS1	257.27436133691	-4.29391052982704	0.36158643278134	-11.87519812842	1.5925629582159e-32	1.09784697221618e-30
CYP39A1	857.092362653153	5.69237610820718	0.479538091269733	11.8705400297498	1.68377212717283e-32	1.15734860311051e-30
MME	821.048250167658	4.541461185605	0.382602812788715	11.8699106065196	1.69648808840589e-32	1.16270901015529e-30
C9orf152	350.679727731571	-5.75280595502329	0.48510299171947	-11.8589372838791	1.93414357513168e-32	1.32175794317886e-30
CYB5A	6370.51359155819	3.47583086480791	0.293212488082079	11.8543070506428	2.04408183548461e-32	1.39286210374736e-30
IFITM2	846.378683245494	2.88093946574863	0.243068248333337	11.8523891355723	2.09141736618488e-32	1.42102194320234e-30
EPHX2	2050.89981598941	3.66725910195844	0.309434699606089	11.851479832827	2.11423842477462e-32	1.43241167775919e-30
FBXO17	300.879261711666	4.221674331446	0.356299541645983	11.848666186724	2.18643146404926e-32	1.47709062764128e-30
HAAO	1608.95085776865	4.7248993376503	0.398779039341117	11.8484144639523	2.19300828283349e-32	1.47731284466091e-30
MFAP3L	718.302730060597	6.45931376935772	0.545323473878532	11.8449215534714	2.28632192734537e-32	1.53579778329776e-30
RASSF6	694.99491447093	-5.00130091306258	0.422346333760832	-11.8417055228772	2.37572023225145e-32	1.59132875046985e-30
GALNT12	459.697461873327	-6.84817016560014	0.578893749044927	-11.8297531747379	2.73946139364986e-32	1.82978996194494e-30
CYP4A22	1881.99566804198	13.031790905101	1.10180077648916	11.8277198411734	2.80662479411949e-32	1.86937023259029e-30
FUOM	452.237941092763	4.74431482641713	0.401183981897212	11.8257832827251	2.87211099659684e-32	1.90761417175653e-30
SERPINA7	2295.48259070771	13.3122745182985	1.12622801661951	11.8202302924914	3.0684223118041e-32	2.03229259279014e-30
SLC25A47	1919.91200272799	13.0558507727515	1.10542417010155	11.8107158553917	3.43623092307642e-32	2.26954413899838e-30
NAGS	129.49245457387	4.64188117908524	0.394137943587229	11.7773009541719	5.11033367704966e-32	3.36584511960555e-30
INHBE	1357.88003158421	10.7339288191926	0.913207219195204	11.7540998292286	6.72738563077816e-32	4.41858425665971e-30
SCARB1	1590.71814564514	3.98736407937804	0.339669164607418	11.7389639533119	8.04661220115011e-32	5.27041954283087e-30
FUT8	483.192702184953	-3.3767163335408	0.287727692093008	-11.7358058551044	8.35269519179804e-32	5.45578667983604e-30
ACSS1	692.810090363984	-3.57863323202749	0.305226710171871	-11.7245087430664	9.54531762032398e-32	6.21760427362425e-30
SLC38A3	3934.50437315845	7.39253034638903	0.631712110839787	11.7023723616151	1.23939339397985e-31	8.0509496705092e-30
CLDN18	10833.4866244688	-15.3341914871874	1.31054301834631	-11.7006395612535	1.2649649709144e-31	8.19454705130712e-30
MASP2	1169.2475018607	5.31825821416558	0.454672627039174	11.6968955197458	1.32201967588461e-31	8.51748099081516e-30
RBP5	1391.02642792789	5.13670014790169	0.439148088438563	11.6969657460329	1.32092635377892e-31	8.51748099081516e-30
GPR160	311.964967650251	-3.8533750148803	0.329505584153654	-11.6944149058287	1.36122105758895e-31	8.74621519203551e-30
APOF	1672.86822477279	14.7095187004007	1.260451146777	11.6700426970242	1.81332215375791e-31	1.16195128253674e-29
ENSG00000286856	180.095348794519	7.48065520702818	0.641441918545308	11.6622487410757	1.98723582554222e-31	1.26995111067421e-29
SLCO1B3	448.034726431734	10.3887911595295	0.892094461367229	11.6453936319788	2.42200771345464e-31	1.54362189715997e-29
MIR1915HG	99.3185978299759	5.147820727406	0.442136674426567	11.6430529860083	2.48942058454124e-31	1.58232122907198e-29
DNAJC25	479.491946979663	3.1742599979796	0.272650304191545	11.642238974909	2.5132987927895e-31	1.59321581650155e-29
GK	623.329915563688	3.61464075464411	0.311281373421801	11.6121331479289	3.57581994194172e-31	2.26070220660995e-29
AP1M2	396.184403161401	-6.6815629307934	0.576327350641025	-11.5933469465951	4.45381853625267e-31	2.80828104772519e-29
ADI1	4400.29632788231	3.22638662125309	0.278336960949316	11.5916571419367	4.54257741915093e-31	2.8529972986706e-29
HIBCH	1155.85667297723	2.43866588924091	0.210383277833583	11.5915386163436	4.54886860477401e-31	2.8529972986706e-29
UROC1	1086.57538733299	14.0876566784	1.21552887472972	11.5897342887329	4.64571497764045e-31	2.906029911278e-29
C5	8749.34967248462	6.5282826969561	0.56329324329205	11.5894922843436	4.6588591615737e-31	2.90656266162032e-29
DLG3	382.213685089958	-3.2860247775687	0.283549457163057	-11.5888946162893	4.69147918539989e-31	2.9192111931258e-29
UGT2B17	1346.11572093641	7.31227987838682	0.631464423081237	11.5798762544792	5.2121237593725e-31	3.23466315722737e-29
GALNT7	1031.01711621073	-4.86594191571506	0.420290407942374	-11.5775707076861	5.35418740201927e-31	3.31412987227083e-29
TSPAN9	712.157953985355	2.71864385657583	0.235364929785046	11.5507601708492	7.31703654660128e-31	4.51726707948792e-29
ELOVL2	839.39163095854	10.0452665011795	0.871634328547658	11.5246338655766	9.91327153052163e-31	6.10414857654125e-29
FMO4	435.42414291864	3.263149506595	0.28355542352157	11.5079777564077	1.20265480139967e-30	7.38617474781693e-29
